,caseid,tname,tid
438722,5765,Solar8000/ART_DBP,ecbd40decd11a993ecf504a7fb6837713e2b1646
438723,5765,Solar8000/ART_MBP,bcd0d402a550b92bc1e3ea5f95491e48f0836c1a
438724,5765,Solar8000/ART_SBP,8a18dd19e8f04fa7cbb868874996980de1a29914
439023,5769,SNUADC/PLETH,6aae56b2423bcc46739480f531705854d99b2573
439024,5769,Solar8000/ART_DBP,b3212af9e001d1f292d71d83e2510294bd4c8fa4
439025,5769,Solar8000/ART_MBP,c36bc21cb09042774af0dd77eaa9ddb434a22661
439026,5769,Solar8000/ART_SBP,0e3a5c7b724377918202708c0435b14861895aea
439166,5771,SNUADC/PLETH,2f117a0bcc3d3177e9cbab95a3e7a1d2465e1712
439167,5771,Solar8000/ART_DBP,ab21ae48ba82d4bec9529bce805abc9f67135d2f
439168,5771,Solar8000/ART_MBP,f6cb7ca5e15d05c1c5f0989bd6ce3056c7e0f9ed
439169,5771,Solar8000/ART_SBP,95329a3bb81f231560f8fff93f9628bb102cf400
439253,5772,SNUADC/PLETH,5a36464d0d02f5ffa00ae39ee58bff7c0a45fb56
439254,5772,Solar8000/ART_DBP,22454843eddb318522f7e6e6d4e23bfc48a26d34
439255,5772,Solar8000/ART_MBP,0de264fe870f6cb1c205e88b7c8cc95e1e1a7cba
439256,5772,Solar8000/ART_SBP,ca42a73317ae11a7777e4a5bb4a1a1edeabd4cf4
439327,5773,SNUADC/PLETH,004e075e51e96a5b6de6b7dd0dc0a4300c4b9371
439328,5773,Solar8000/ART_DBP,ec75c3b0497dd046d9fe079ab679110794a150d0
439329,5773,Solar8000/ART_MBP,68283b683ba242455adb8748508fa71c6678efa8
439330,5773,Solar8000/ART_SBP,9323fb656d1cdf316b1ba4484e97231fe0c6b35b
439395,5774,SNUADC/PLETH,86a05024d0feb83aff24734faa5251fffc0c2d07
439396,5774,Solar8000/ART_DBP,efc9548d06dc4169c60a22434d160fb06995ab02
439397,5774,Solar8000/ART_MBP,3c7f6664a125e0f8b9b16a109697ef90994c3311
439398,5774,Solar8000/ART_SBP,0ff7cb3081c88ee895cbaf06c302b4e654b61574
439628,5777,SNUADC/PLETH,3bd90d452e69f432f6c7c3ebb0d28f0e157913bf
439629,5777,Solar8000/ART_DBP,19bb22f282bdccf3bf4ceefaf0f15e2532531a2f
439630,5777,Solar8000/ART_MBP,3352be0965863a8f01f745dfb7cb89cb95c74048
439631,5777,Solar8000/ART_SBP,ff81c1f309549386f11411674e1eac3e9e174222
439695,5778,SNUADC/PLETH,0a07c3f870b0e2559c9909000f7ee10674a2c8cf
439696,5778,Solar8000/ART_DBP,ed860313a02ebd3a8fedb1bc122a061712b0e96d
439697,5778,Solar8000/ART_MBP,5bbe167de1391c93bb0d4ab13252d3452b74a818
439698,5778,Solar8000/ART_SBP,f8f03e1b93ec676efd7a216a56621f52d48a67d9
439846,5780,SNUADC/PLETH,dfdb726de6ab8f7af829895d5cb6e58e7c84375b
439847,5780,Solar8000/ART_DBP,5183854dc4339c929217a08b6a03fbc6b9ac0c2b
439848,5780,Solar8000/ART_MBP,067a9f83ab75b21c300d84fbb1efb6ef33e2e8f8
439849,5780,Solar8000/ART_SBP,8b06a82f06984bff027b5ab7e236f2e1fe1dbbed
439934,5781,SNUADC/PLETH,00e45e2dadc1f6c80d3e4fc986cb8172e18cbeca
439935,5781,Solar8000/ART_DBP,614ee3a2aeb81f8f91e6896ba0c4fd3c6a50de24
439936,5781,Solar8000/ART_MBP,0ec336647929e88617b5b2ba39d2ec938c4c4b38
439937,5781,Solar8000/ART_SBP,34474474168cfb9554aa8ac01102cfc034744804
440013,5782,SNUADC/PLETH,02a2e64471c09e3fc77711b3aa83473693045641
440014,5782,Solar8000/ART_DBP,2bdc28755ede1ea4f33870ba5c59e7096665efc5
440015,5782,Solar8000/ART_MBP,cc98ef91bad9890a5d3ae5b2e6c7f2e254ba7915
440016,5782,Solar8000/ART_SBP,46ee0b273d5def0964668cae20c42cdd2b971173
440092,5783,SNUADC/PLETH,c377b061d86109d9f444655696f952e1227064e6
440093,5783,Solar8000/ART_DBP,f8890bef15a7727ad1fda52d91d18b8be539de6c
440094,5783,Solar8000/ART_MBP,1c5bd62d5c49db77ce290571f33303aae007588d
440095,5783,Solar8000/ART_SBP,b76d7a4ce81231cebd7c6af243d2876b570e59d1
440174,5784,SNUADC/PLETH,81aef7cb69d3c5e81ac6bde83dc543943ab6f882
440175,5784,Solar8000/ART_DBP,c972be871f881aee6657d545466ccca0c5232a7f
440176,5784,Solar8000/ART_MBP,2ed1885fa9fe6dc9510ad8af682f84468505e292
440177,5784,Solar8000/ART_SBP,bb541e29abafcdb6ec8415bd4a5f957a915bc752
440392,5787,SNUADC/PLETH,34cf781bf6a5b2b0d477de1f43995b31ab6549ad
440393,5787,Solar8000/ART_DBP,84599a27cfd0ce985bf32036bb442bb268a1b5e3
440394,5787,Solar8000/ART_MBP,c1ecbc78b7c2562fef53cade93a352b3d751f8e9
440395,5787,Solar8000/ART_SBP,27d48c38216287a41f517bb6c09a5d3a7ec03fe6
440474,5788,SNUADC/PLETH,b9f9aab80e2bde3eee898c1a28f5c4e137a511b8
440475,5788,Solar8000/ART_DBP,07b4ca8fbeb3cb4382a4f03c1b24ca64900bd439
440476,5788,Solar8000/ART_MBP,3257efb26d415a7e8a8cd7788e609866006d70c2
440477,5788,Solar8000/ART_SBP,d8f52db560dc05d9dd68b35e05fbb2e81bc22852
440879,5793,SNUADC/PLETH,c61fc2c1c7d5ad46f4b2eae96be20911a845a7cc
440880,5793,Solar8000/ART_DBP,be2e44013c9ece515cd27f8a12e8beac06a873ac
440881,5793,Solar8000/ART_MBP,44024f1733a5773f2662c9e26c701ea582fe384c
440882,5793,Solar8000/ART_SBP,011685d57c8e3e275232db67a2c3ddade0186b4d
441019,5795,SNUADC/PLETH,e42d359c4bb972b952dd1d8afb7e57a23fc82af4
441020,5795,Solar8000/ART_DBP,d7fc9d36f5c38a702ef6ece17111df6c948b04bc
441021,5795,Solar8000/ART_MBP,28d11f9dcaf263fcd9bdb1d8f7549d7c0cc1da1c
441022,5795,Solar8000/ART_SBP,6306dcf29f9dee0757bcff9acbf17263bb5b3a49
441323,5799,SNUADC/PLETH,16cd62daecc31457b66b029edbe950b29ad17878
441324,5799,Solar8000/ART_DBP,39de455cde6a5deb3c379e023f84219ff3563889
441325,5799,Solar8000/ART_MBP,be952b0507c9248779e37a45385d86a8e203d70a
441326,5799,Solar8000/ART_SBP,f8ce76a2e0a4ee072f99be45edbd98d398d994a4
441404,5800,SNUADC/PLETH,38470bc179b65ea49a32c3076207ff405372baa0
441405,5800,Solar8000/ART_DBP,68a398dbd9ba458e578ac661a370342ec7068728
441406,5800,Solar8000/ART_MBP,8302ab793ce3c724313c86c2bc61ea5f9edf81da
441407,5800,Solar8000/ART_SBP,4ef8e9367f0032b0bd1327ff7408735514b560fb
441483,5801,SNUADC/PLETH,5212ff7dd63a69a48db22fca4dc334d76ef417cb
441484,5801,Solar8000/ART_DBP,1fa368fd9f7b5533e2b24cfc5b52cb37440d9a3b
441485,5801,Solar8000/ART_MBP,371495eb4c5d8443f6e558eda4584cc2cb31cf20
441486,5801,Solar8000/ART_SBP,4be28e3d09f460d64ad7448ad9d621cb0379debf
441795,5805,SNUADC/PLETH,d4fee472b06ba8cfc7ad87912f1adb5e2dc7c24b
441796,5805,Solar8000/ART_DBP,8e4ab1cf38a2867652d79d8451bc1fab05c4743a
441797,5805,Solar8000/ART_MBP,6be94540f0e5e9cb63c69526ad94e9fce35f685e
441798,5805,Solar8000/ART_SBP,563fa4119a5bbdbb8dbc9815910ee7fd5c3b594c
441928,5807,SNUADC/PLETH,cf3e993b799e5bcaa47586dbd91251ddf12a1d6c
441929,5807,Solar8000/ART_DBP,f47f953cbd1eba5f03a232e41c48300d0f8d70b7
441930,5807,Solar8000/ART_MBP,ffdd61ac766e8b656760e05c2840b4416ff8f24c
441931,5807,Solar8000/ART_SBP,f77e55a4c631074080956aeffe271500d1c0b33b
441993,5808,SNUADC/PLETH,e0fdfb7fafce4c74729e363b82330ecbb681c499
441994,5808,Solar8000/ART_DBP,a5de5210fd4a6e2f853341398d46322fd409c45e
441995,5808,Solar8000/ART_MBP,836256bbb93fd7a3c486ba73f1ccec3a63467f9b
441996,5808,Solar8000/ART_SBP,7e2df7b7350a28ff9eb78e480883e453d38abefa
442079,5809,SNUADC/PLETH,e47e4326300ab6e00d358c6f0ab5cf3a16445b22
442080,5809,Solar8000/ART_DBP,6623cc90cb4c29a0562dbbafd39283cb44498e89
442081,5809,Solar8000/ART_MBP,270a426bd705d22bb5fe3eaadd405e48f178f4ea
442082,5809,Solar8000/ART_SBP,b6df67c471a00fd39a57b134ef664890a257ee6b
442165,5810,SNUADC/PLETH,da302c2e47f62d548d9f7c6de19ee53c472e04f8
442166,5810,Solar8000/ART_DBP,e89179e5597c71c31d29af89cf77251c94d766b6
442167,5810,Solar8000/ART_MBP,c28b11ac7f0773f02c564b218530948a8878ce09
442168,5810,Solar8000/ART_SBP,c6aa681eb2430ac3b6b9bd19ec36276576b1e32d
442243,5811,SNUADC/PLETH,65ca62ca62fd14a59f32c85822af7c17cd9e6453
442244,5811,Solar8000/ART_DBP,e03aacc560035b14141fb6c597c53cb5e456ead3
442245,5811,Solar8000/ART_MBP,4356f47164295f8c914e074355129b7bd2401d45
442246,5811,Solar8000/ART_SBP,68a1645517a0629ca31dac83ba429a9fc4b2b46f
442457,5814,SNUADC/PLETH,258173bff0d85ee4bad485228d7f4213c4c1df11
442458,5814,Solar8000/ART_DBP,20ef401b956b8d367e56c3733cd32c12c17a563b
442459,5814,Solar8000/ART_MBP,3219b292ba577beb599eb7f60d08b4876e5e7946
442460,5814,Solar8000/ART_SBP,45190043793565f083861eefb9885920ebb4e6bf
442522,5815,SNUADC/PLETH,1e9bbdebd609a68b4b0af9b91c726f3a6faafdf9
442523,5815,Solar8000/ART_DBP,668ecd59c29245c928263a9dc5fc86c7de60404b
442524,5815,Solar8000/ART_MBP,bc08c21626505c0a4da6999cfcf0c92692a4757c
442525,5815,Solar8000/ART_SBP,053d246b660017f6f62575fd6812ca8a2810906d
442611,5816,SNUADC/PLETH,763cc262aca8a88c331237ef0e06bfe0b32f6423
442612,5816,Solar8000/ART_DBP,1c552faaa9a4e78f1d066b6d2acf6b8f3e04a3fc
442613,5816,Solar8000/ART_MBP,df77561fd4ddd4efbd7eb85824e7e57fff6598ca
442614,5816,Solar8000/ART_SBP,712150e8a52d44a0c843fe58e0eb7276fa87c5e4
442691,5817,SNUADC/PLETH,a034f581b47720e6759a27b38c62f1e751f84860
442692,5817,Solar8000/ART_DBP,1ff0b40d94f73bfa24ca9d860bd6dc3f8028d774
442693,5817,Solar8000/ART_MBP,a49374fa86a6244cc151d324cc7b43b7e62eb2b8
442694,5817,Solar8000/ART_SBP,91b4d277c28c72f82fbd4ac03561a62efc7ef175
442839,5819,SNUADC/PLETH,b35b89b0a2726a1a567569954adc5e0fe65cd0a2
442840,5819,Solar8000/ART_DBP,aefa541db2d84bb6a5afd2a4c6a1562bdcc0d5f7
442841,5819,Solar8000/ART_MBP,33c4f77ecf167906389f71dbc543a187a95ef5b3
442842,5819,Solar8000/ART_SBP,7b73a7698db4ddf4689c1772c77a5f6a7094a85f
443062,5822,SNUADC/PLETH,50f8f4406f68ce1c561a38b1bc24f763d7bf03c9
443063,5822,Solar8000/ART_DBP,f43117739176425614faac1932c36c9c99fc5e4a
443064,5822,Solar8000/ART_MBP,3604f773c632ea2b2767b1f311297f4067c9c967
443065,5822,Solar8000/ART_SBP,094bdac8dcbbcaa4363902665c933d40e28ce9c0
443135,5823,SNUADC/PLETH,73b4b571b6cbfb97ef3652081922227d05a871b7
443136,5823,Solar8000/ART_DBP,87083ffe7cf620d8d8f1d1ecedc825f88ba3704b
443137,5823,Solar8000/ART_MBP,156b8e5f3d14327e631be53ecfd3180ee728e0de
443138,5823,Solar8000/ART_SBP,8721863a1514b9b670c96069bb626b934ff6e70e
443303,5825,SNUADC/PLETH,1b4cd44e07d0bde53489375f2f0a17f0208f6c0a
443304,5825,Solar8000/ART_DBP,5d14d4fcc7987e77d97dbdb17a36a09061266ac2
443305,5825,Solar8000/ART_MBP,20c043b20ac3fc792dd97568c26435bc473cf141
443306,5825,Solar8000/ART_SBP,56154f5d891a223a0cf279098f7b2341729f88df
443385,5826,SNUADC/PLETH,69db324167e7426c850f684ed5ce867bf7db4107
443386,5826,Solar8000/ART_DBP,c67d35ac2d9a40ccf15e649247584f554c67f466
443387,5826,Solar8000/ART_MBP,5cec26d99f003133052f51d5c39235aa398d348c
443388,5826,Solar8000/ART_SBP,8f4fef4ef3ca264a7bb2ca169317a1050a122861
443467,5827,SNUADC/PLETH,d8fd8357d6a0c1eec6059c5c4d9829168be291cd
443468,5827,Solar8000/ART_DBP,533d94b92303f6d6f1da6e4dfa955d73a0587502
443469,5827,Solar8000/ART_MBP,76f39debdbde317b6e6da98246fdaf863bce13e2
443470,5827,Solar8000/ART_SBP,7fe22d71a70bc4e2020b5cb22b37a47896098d95
443626,5829,SNUADC/PLETH,3411741a3f87ef18d493423e6fc9f99170d83c79
443627,5829,Solar8000/ART_DBP,fb79b2ee8936ff4c1a3c438c37b1473d2ccad78f
443628,5829,Solar8000/ART_MBP,b9c76400c96deaee8d51a5967c36983d58d9db09
443629,5829,Solar8000/ART_SBP,277ba86dc4a68d0f2534f51da4675bb27e4ecb49
443684,5830,SNUADC/PLETH,dc05a26b6b54a05d40f325f370e33fe8b891dff8
443685,5830,Solar8000/ART_DBP,4e3d0e463f55676bfa86416773ad2b6c8f5b0076
443686,5830,Solar8000/ART_MBP,945b38cbac248562fde8a165e712c35831efc82d
443687,5830,Solar8000/ART_SBP,90094c60cb1ae363fee5e8d6e5551a31c45fb968
443762,5831,SNUADC/PLETH,126b08d1b7e5c3163ce22ef0c38eddb017d21607
443763,5831,Solar8000/ART_DBP,d45c114eabd598e112f3c0d20c5b3be8d493524d
443764,5831,Solar8000/ART_MBP,77e93aaf8b2ea9cfb36c4e35f03a0d04802369e7
443765,5831,Solar8000/ART_SBP,3135bbb53f9193d799c6eb664ede42162160ac5e
443846,5832,SNUADC/PLETH,81bed333b347d13eba15e5ef85d1b4bf6b07f2dd
443847,5832,Solar8000/ART_DBP,b7417872206af35476776cc14debf78bc118632a
443848,5832,Solar8000/ART_MBP,6157bd308adba2b2f861bffd68ba845444115ebb
443849,5832,Solar8000/ART_SBP,00f94a0f0ee6eaa5f4cd98ef3673bdd57a5fa7a1
444003,5834,SNUADC/PLETH,4880a38b0842ba722b749a896316d950533c85f9
444004,5834,Solar8000/ART_DBP,f115d3350526297476573717b59b24ffe22ef747
444005,5834,Solar8000/ART_MBP,7ffb571f90f725cff89d559a78cc93c4c3ec69f9
444006,5834,Solar8000/ART_SBP,fcc78a004b1bd50c0fd0bc44e841ec7942c27408
444070,5835,SNUADC/PLETH,dc1ae185c48be0b30b2c07d242f621020770488f
444071,5835,Solar8000/ART_DBP,a9edc35cf672ddbd99ad1d6e14c120364123180e
444072,5835,Solar8000/ART_MBP,3bfb815a0703e5efa5ca88d507e27a87f8299c62
444073,5835,Solar8000/ART_SBP,ffc277aa951cc161493f3b175a6c4e4ab619c8a4
444136,5836,SNUADC/PLETH,2514169b0dfc0427df3e59eb56abbd89f50d2c74
444137,5836,Solar8000/ART_DBP,adc78283792d653d0c636d28b0a301f7aff98082
444138,5836,Solar8000/ART_MBP,e91f4ec4e6b07a27b0a190300f6baa548771baad
444139,5836,Solar8000/ART_SBP,71aead180c9c4d545f909d297db8136279284572
444396,5839,SNUADC/PLETH,e79ec17235959b666453f5513f7a5b66d7c02f4a
444397,5839,Solar8000/ART_DBP,b54be10b5fd18d3558b7938ed0685229be5ee007
444398,5839,Solar8000/ART_MBP,df59d79afc517c609add1134a4fab189e34db374
444399,5839,Solar8000/ART_SBP,e33adf6613e8ac16dd8beca6075911927eb223e7
444487,5840,SNUADC/PLETH,a74a32ecb05d996fce94afd75164915930a69afb
444488,5840,Solar8000/ART_DBP,6c5fea67f9c9fbb3b8355aa75526374c7e86aa59
444489,5840,Solar8000/ART_MBP,f73f8ac1e79ac390a38c95237991f76d32615b97
444490,5840,Solar8000/ART_SBP,05b120eb48d1e17ab79595398869155988a33d11
444597,5842,SNUADC/PLETH,6f34f0976a96f32d2f28bb98ea8119ad5f8c8920
444598,5842,Solar8000/ART_DBP,593677772fd9f07aee6b795fc13a37aa9020d2c3
444599,5842,Solar8000/ART_MBP,d8ad14c033a99b4868add4229bd61c3516175cb8
444600,5842,Solar8000/ART_SBP,c105f3cda88ea22bd0643a072dd4539f07f8d1fd
444676,5843,SNUADC/PLETH,08a213a6ac6413a93e6733c1f3d4fca94c332cc0
444677,5843,Solar8000/ART_DBP,caf1b776f81c6b9ae73cc31b99d668cd350a6581
444678,5843,Solar8000/ART_MBP,71f0356f4f2653e5ea061b9f663e5fbf1c4041e0
444679,5843,Solar8000/ART_SBP,2726aef87cae29bf0574f7030ca7bcfb09c08888
444758,5844,SNUADC/PLETH,7c93a2ec84fe319daf696cc943ab7641f543969b
444759,5844,Solar8000/ART_DBP,25c6213f0b4b88a35200d7e0e5af1ba2debcba3e
444760,5844,Solar8000/ART_MBP,7e4d009012d2f199f0a02b9fe7bc3d7ab9905a9f
444761,5844,Solar8000/ART_SBP,d2c2c9d3e665a30f79aa6f00a0f352e1aa8cfe5d
445067,5848,SNUADC/PLETH,a5abdb6d6a90f11ea2575845fa5ea55af1129966
445068,5848,Solar8000/ART_DBP,59af3c842cd0ebd651c212be691874c6d9ba7388
445069,5848,Solar8000/ART_MBP,fbad9d528cf82e721d111feb1714365510a961e1
445070,5848,Solar8000/ART_SBP,20c7ba210a3387ec0c1af290750a1cbfa428143d
445142,5849,SNUADC/PLETH,68ffd80217af1c299ae683153eb8c61886f0d387
445143,5849,Solar8000/ART_DBP,5d979e0937677763f150bc470a063ef6c72fb8ef
445144,5849,Solar8000/ART_MBP,67b2c79338022a024607f021518b2564ef68c671
445145,5849,Solar8000/ART_SBP,3dd0d2569ab627448a3acd95d1425dc67b22c9ca
445306,5851,SNUADC/PLETH,62af3456f1b854fd55c0c67ad6b4d79625f12c22
445307,5851,Solar8000/ART_DBP,7a7bf6f13cb484461e36818e19c61458e74f00c8
445308,5851,Solar8000/ART_MBP,3d16bd38358d686e56c4f3cb787957259b7be6df
445309,5851,Solar8000/ART_SBP,5652985cdc7d0c9ddb9c5e55ad81286f46335184
445452,5853,SNUADC/PLETH,d47d548122aa0e5953b0748352a2d7596f934a99
445453,5853,Solar8000/ART_DBP,4c1dac569f9cd2977f8c148fb1d938205bc3ddba
445454,5853,Solar8000/ART_MBP,3a9c86f6364ff5d0a0bb232f60ba7c2669aa7ccc
445455,5853,Solar8000/ART_SBP,c3a4f426073d15d7faede6cf791b8c2dbc1b627b
445621,5855,SNUADC/PLETH,f038e2cdade404d6b6d57d783727996f02235bf0
445622,5855,Solar8000/ART_DBP,4b22452f6e9e23b2266405e9743853d8b9c84e08
445623,5855,Solar8000/ART_MBP,abc6f4689250bef25f8dde52b6382e7704df74dd
445624,5855,Solar8000/ART_SBP,ffd58e800639683dd24e74f7cde415869fd9f5cb
445951,5859,SNUADC/PLETH,5e3de708572b1460f64610285a11123a45854832
445952,5859,Solar8000/ART_DBP,3adbd29b829afcc02c6332b05b007b8cd6f063f4
445953,5859,Solar8000/ART_MBP,5a92e52fc2813963a2a609cc567f49bac88a3891
445954,5859,Solar8000/ART_SBP,cd1d12107953dc367dabdcffb2bf09eda6be95dd
446028,5860,SNUADC/PLETH,059b064b742debb9a95e3ccac6275effba57cccb
446029,5860,Solar8000/ART_DBP,15af586e9465a2e9038215cbdbcdb2844c11317d
446030,5860,Solar8000/ART_MBP,3df6a064fda2b5a62022ac84b8dcec51615e991f
446031,5860,Solar8000/ART_SBP,0d49bcac143fe04dc83732f52caf093a575d4cb0
446109,5861,SNUADC/PLETH,7863f8ab85bfbe5371106d3689a788123b86dd4d
446110,5861,Solar8000/ART_DBP,38492f1a7431297e3453e0950ace28f79eff5f90
446111,5861,Solar8000/ART_MBP,f6366f2b854d6df9542643bf2186861b473a79ed
446112,5861,Solar8000/ART_SBP,1bde714358d645fb9c4edd91e2017ac45f285dbb
446316,5864,SNUADC/PLETH,fb241feeea17bceb0b1e878ef5a28ffbd20c6302
446317,5864,Solar8000/ART_DBP,7fab25a71ba7bd4350b578ec83739018d3edf47e
446318,5864,Solar8000/ART_MBP,58110e651a9e42598ec12ad5199617e5bf8ded90
446319,5864,Solar8000/ART_SBP,99b06d0de5c8fd21f27acb2bc7e890218abdbc65
446392,5865,SNUADC/PLETH,46f4c91eef1883edf15eae012c1a0626f60806a7
446393,5865,Solar8000/ART_DBP,3277546cd426f58588c8367994e217f732e6aabf
446394,5865,Solar8000/ART_MBP,601237b084e33c96ae8030849422c6ab79087b9b
446395,5865,Solar8000/ART_SBP,6712966b04eb991840a034c34329f0ca34a3adab
446470,5866,SNUADC/PLETH,1d69a94b2cf756377613c32af1cb99ec7bd5ba64
446471,5866,Solar8000/ART_DBP,5e952b0e0b8b3af75039df056893e1a6b13fe00e
446472,5866,Solar8000/ART_MBP,a2061983c06ae52e589e53c9d564de14c473bf08
446473,5866,Solar8000/ART_SBP,d816605166267d54869cd344e9a497afe424bf6d
446549,5867,SNUADC/PLETH,0380966f0c4d347b1d884e9a619762c0a9907c98
446550,5867,Solar8000/ART_DBP,d92d3687c3851de2f3310480862dc376a4ab6346
446551,5867,Solar8000/ART_MBP,bbac7567adbd37aee527cd5959fb6c6d3e8fba8c
446552,5867,Solar8000/ART_SBP,1ee43067642ccdf2a56257f1f3d537442043c4c4
446704,5869,SNUADC/PLETH,696b5121438def62933887974aa78ca55487d0bb
446705,5869,Solar8000/ART_DBP,fce44f50b0492f949658b706fe9753912cde7b02
446706,5869,Solar8000/ART_MBP,1a4d6d2bc385b02e7e514f8373890946a4b5699e
446707,5869,Solar8000/ART_SBP,555b2696bcb3eb86f62a732d096ae15f7fea81de
446787,5870,SNUADC/PLETH,e2bd025a8b2de96b578e6ca3ed75c1a0ba3c5fb5
446788,5870,Solar8000/ART_DBP,2f0a1621d36a833f06f79fbc8c1f12dd35292466
446789,5870,Solar8000/ART_MBP,cb0fc9e3f00efd113289bf059ee5c96c5df7f7ed
446790,5870,Solar8000/ART_SBP,bf6f2acadbce21fb1af3bd04c7317672a6b9eb6f
446870,5871,SNUADC/PLETH,370882de4c99d504231a5a87b7189e957681ebb4
446871,5871,Solar8000/ART_DBP,ed35f6e1119a7413e61f3a81a2f70228b6b59721
446872,5871,Solar8000/ART_MBP,417cb5f571074853a3f19a9b8c3dd3ff749a63c3
446873,5871,Solar8000/ART_SBP,d2db5100809919b7eff058aaec781a7ef8631763
446957,5872,SNUADC/PLETH,55c4cfb22ebabacfd721ec5559c5ebcf1db83f18
446958,5872,Solar8000/ART_DBP,1ffbfd09df7641240ba802ade96d83b3b25fb9f6
446959,5872,Solar8000/ART_MBP,0e7f176f2f91718e3c6e85e7b51dae31865f1ea7
446960,5872,Solar8000/ART_SBP,f2eec94a83b69b2436ffcaff2e54d61030a7c559
447045,5873,SNUADC/PLETH,e162fc15d5fa1951fd6a94d4f0faf2c8b493cbc8
447046,5873,Solar8000/ART_DBP,110d26d5baa4cb57dce2f396259560aa4132c894
447047,5873,Solar8000/ART_MBP,ec66c980d3d50b3a3749dc60c79f50de7e333f39
447048,5873,Solar8000/ART_SBP,e9c27dc3aaf6d87038a430a0ad9a8c6c587746f5
447206,5875,SNUADC/PLETH,0ed8c820612c0d3669a78d37fea900ecf798590c
447207,5875,Solar8000/ART_DBP,be6e4a37b369a53e292d6e1308178212531216c5
447208,5875,Solar8000/ART_MBP,42052b6ecf86a7126f932cd5378a9c648b1efaec
447209,5875,Solar8000/ART_SBP,4b309dbff3c4085b48345734bcea50090bbeb5bd
447759,5882,SNUADC/PLETH,a1e343acc2e30117c86f4feb73d47a2bbecfc7d4
447760,5882,Solar8000/ART_DBP,f614f09b9b9302e4e4ca07ab3ff08c27d122e49d
447761,5882,Solar8000/ART_MBP,05be36c5c4d57365114b3c71100bf6d3717e052d
447762,5882,Solar8000/ART_SBP,7dde2d4cae01141398e5f6097e156a3303848b92
448176,5887,SNUADC/PLETH,355364d126b2173ee7fb4ab8d16c35f6132fe509
448177,5887,Solar8000/ART_DBP,b8c17735bcda75a2b179d9623ae04450814d8d2a
448178,5887,Solar8000/ART_MBP,dd02b1515efb3c293b2f4c332cab7488a2c9d0a4
448179,5887,Solar8000/ART_SBP,f3d4efbc0ffacf683439b773c9d2a5b740c09b44
448257,5888,SNUADC/PLETH,599bb5a6d458a8f5ebe0863e034feff7c54e5e8b
448258,5888,Solar8000/ART_DBP,1bf8968082b19c30fa5a131a250b0c6a13384c31
448259,5888,Solar8000/ART_MBP,1953007977a529a8926488155796f3b2eaf66539
448260,5888,Solar8000/ART_SBP,d3fb1b4d997a428c1ed4410ca658c1f1541a039c
448350,5889,SNUADC/PLETH,3b9065ce7357a4afec696f3273cab6cd83f584e6
448351,5889,Solar8000/ART_DBP,7817387a48923af0aa9612382105d482802f4e35
448352,5889,Solar8000/ART_MBP,beafed927a7d739ab85bc0bb0b480045cf753a25
448353,5889,Solar8000/ART_SBP,ceead4927d512a4b5e85e69ae280abf74b0791f7
448414,5890,SNUADC/PLETH,1724dbfdc2a035c454ecc3a5cf74503e5fd0a62a
448415,5890,Solar8000/ART_DBP,a684dbe13d68efaed7f757559b178f33082ff47b
448416,5890,Solar8000/ART_MBP,69895cbca0ebb3fa8f3dba8b9688f0d239c90ff7
448417,5890,Solar8000/ART_SBP,413ebce8ec83ddc59b256c5d91d9a38c8e21dca9
448488,5891,SNUADC/PLETH,6d493dddc4ed2453b8b11722a2b01b84f46a65b9
448489,5891,Solar8000/ART_DBP,cfd34afc96bdc13181c62ea0802aaff9f64e5969
448490,5891,Solar8000/ART_MBP,24b97ebf07271cb5591e47b914af3d89f4276767
448491,5891,Solar8000/ART_SBP,3921dee0c6dbfe3d1699a4e19c8db36d642f682a
448552,5892,SNUADC/PLETH,2986ba56cef6fc4cccb4211cee130a438c4720c6
448553,5892,Solar8000/ART_DBP,85346b287e6fb7da67ec0979383cd7cc3566bb98
448554,5892,Solar8000/ART_MBP,3804cdbea90c839abb6d667c327f51ae2e29e076
448555,5892,Solar8000/ART_SBP,2df80931268ab7d1c853df60a156ceb33ed67c73
448695,5894,SNUADC/PLETH,9898261839796d17465c9db742304132522ca591
448696,5894,Solar8000/ART_DBP,bdf707a5d1c994b15d107628b5f156284a61c181
448697,5894,Solar8000/ART_MBP,83042ab665e680ba08c28b9e4d73132f90ce6326
448698,5894,Solar8000/ART_SBP,fe12d212e242b0e630c6f457a340d665c1c6058e
448778,5895,SNUADC/PLETH,01d4d5473a4bfa986ee20a80773d807428468436
448779,5895,Solar8000/ART_DBP,2eceaa586098dbf04db860ed3c683a63c4d6ef67
448780,5895,Solar8000/ART_MBP,38201dd22066b6d214371c840557326907858a6c
448781,5895,Solar8000/ART_SBP,6cbaccffa1465f2c6b931496471076849e124d12
448915,5897,SNUADC/PLETH,a9a4322d44e3adf60bb405302f86ad2afc057c43
448916,5897,Solar8000/ART_DBP,2ae3fcc94686c249cd7e71c051d158f4f85615a9
448917,5897,Solar8000/ART_MBP,08948f642cc08bb3288bcddfe4571058f4aa0ebd
448918,5897,Solar8000/ART_SBP,e2b26a270322818f4b2aa7a5fc8d326dc83606be
448983,5898,SNUADC/PLETH,a8c8832cdb54b71fa0bf3bb34762756e9819d486
448984,5898,Solar8000/ART_DBP,ea611dd2956eee39b6c2f6554454909e4fd0e5bf
